duration_sec
852
175
184
231
219
205
621
747
686
966
581
1153
505
608
563
400
505
401
540
470
583
491
442
537
611
679
650
403
451
541
968
308
516
323
393
352
498
484
537
332
490
407
449
503
1126
411
368
319
327
288
317
761
567
523
355
389
276
401
282
341
406
1141
84
66
172
232
279
313
261
362
321
229
268
246
232
268
270
274
806
200
203
245
277
209
200
208
187
320
129
381
342
500
342
323
454
349
318
311
392
369
355
330
990
377
493
336
342
357
372
320
456
301
396
397
348
365
576
339
690
202
629
549
463
558
455
447
534
567
797
993
384
475
471
419
492
495
1108
647
401
1433
1460
598
377
688
359
429
414
285
1066
793
688
507
1026
1007
637
656
520
750
379
256
214
173
181
205
256
267
191
166
250
240
254
318
401
338
490
465
340
336
1285
404
385
728
681
430
491
474
472
518
307
280
257
277
269
251
325
345
421
267
308
237
335
319
487
360
224
284
666
326
250
1103
516
547
746
621
1115
672
730
448
722
270
357
260
240
499
223
393
259
340
422
337
460
397
407
368
384
1189
647
711
607
643
711
544
454
366
513
541
366
421
532
666
582
788
849
273
424
303
197
257
257
242
327
303
247
244
432
424
237
606
298
163
253
217
264
256
277
226
209
243
216
227
171
202
486
176
228
182
161
233
161
265
193
172
176
239
221
199
195
627
710
399
322
1478
876
823
615
472
519
490
567
788
355
369
496
509
572
416
393
451
397
538
338
512
419
504
544
399
476
1153
818
492
205
424
279
270
595
345
344
411
342
269
523
578
1329
574
935
915
244
269
300
211
255
236
262
247
228
257
201
284
243
196
241
242
455
365
288
391
378
710
487
512
457
385
429
373
492
86
595
539
177
1167
237
188
171
225
277
307
312
480
310
375
452
790
573
1272
513
752
196
334
1479
1227
210
267
187
594
165
1151
896
1044
955
845
511
687
1127
886
1148
935
593
696
1067
665
262
261
330
252
355
210
443
633
446
427
245
204
193
180
266
453
573
423
421
733
543
575
1361
470
1185
1005
277
253
1220
1405
718
698
651
632
1328
1207
1048
1353
1006
89
978
321
377
234
446
319
312
519
438
366
739
861
1292
263
351
371
264
253
259
199
192
162
161
308
304
203
125
158
348
407
486
393
325
234
243
200
542
508
555
224
255
1019
797
615
639
961
967
608
781
1289
541
562
1120
973
1290
1182
889
764
862
1501
816
740
1002
874
749
786
885
1005
600
977
975
604
478
910
649
458
1192
507
386
377
662
645
509
1298
534
486
89
579
457
996
89
649
145
96
438
434
366
343
447
420
166
99
175
297
228
903
733
1064
643
343
516
1217
1269
1306
1406
980
356
629
520
678
750
433
427
447
602
342
472
499
425
566
428
1464
1046
465
505
398
417
639
306
519
808
691
747
919
1019
1025
827
638
540
574
554
444
428
395
523
485
1258
510
428
663
366
837
880
1453
403
1088
1455
1343
1201
539
543
308
196
340
337
426
533
419
329
523
339
350
389
490
483
1117
838
632
552
256
263
292
277
279
186
109
146
167
153
128
182
99
119
409
338
579
385
309
85
151
709
70
162
247
185
216
189
301
562
683
433
926
1083
1093
1141
848
1318
1401
562
1319
642
1327
1443
1076
522
1044
1240
1430
900
130
124
141
172
211
250
255
193
252
203
212
198
243
237
205
211
214
237
499
504
539
450
1123
626
636
816
520
972
525
370
469
469
473
670
763
632
1098
766
1378
1315
1077
751
541
1083
911
790
469
419
153
359
491
633
343
947
706
977
1371
550
163
541
355
445
382
504
935
958
864
398
487
469
444
366
536
1001
1227
979
931
1273
798
874
603
698
1218
358
681
836
652
722
873
222
168
338
237
184
179
165
924
723
1205
1250
185
220
352
346
368
552
370
529
387
448
972
390
387
634
861
521
572
952
990
1416
447
693
523
500
451
300
232
622
383
130
108
932
145
105
113
832
93
143
135
152
293
187
183
267
229
220
234
293
268
305
194
568
261
174
414
155
129
127
103
161
488
99
1105
111
280
627
371
250
285
354
427
196
727
1170
372
884
913
1020
1100
977
550
460
1081
1313
1455
1460
811
1305
1114
573
590
947
794
1297
728
1071
888
1419
1122
955
897
740
962
931
650
674
618
723
763
649
991
1341
1075
1202
1474
1242
1128
1131
1067
1201
675
819
1475
469
1066
452
378
445
953
672
824
819
677
490
359
321
615
352
420
373
997
712
1026
762
628
718
771
789
754
700
1375
1377
1491
530
550
589
424
613
643
566
521
589
582
657
178
245
219
168
297
191
446
394
885
493
560
1202
1107
944
816
484
537
749
468
402
294
243
408
325
390
289
303
284
317
302
616
681
393
358
306
285
666
721
611
691
548
641
706
622
662
854
734
637
680
614
614
654
652
627
667
694
585
744
622
264
432
296
290
249
270
329
290
381
583
374
363
1404
1104
1031
934
963
1357
758
595
603
822
730
575
602
612
462
475
698
725
1060
634
851
403
617
562
508
466
510
486
995
399
831
543
530
506
588
501
458
496
488
480
562
949
552
524
539
503
857
596
554
474
1060
498
393
575
529
477
330
233
262
442
530
407
413
285
429
359
674
1076
310
217
447
367
515
223
254
1125
1255
1205
1080
137
207
148
285
964
330
252
341
522
170
433
161
153
146
113
112
111
620
651
1067
1170
1197
1012
1238
475
495
961
817
1204
592
1211
1301
892
906
